"location","variable","Unit","Date","Value"
"Sweden","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2002 12:00:00 AM",1.13341075
"Sweden","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2003 12:00:00 AM",0.95059649
"Sweden","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2004 12:00:00 AM",1.19136667
"Sweden","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2006 12:00:00 AM",0.96813121
"Sweden","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2007 12:00:00 AM",1.16823004
"United Kingdom of Great Britain and Northern Ireland","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2013 12:00:00 AM",0.95713717
"United Kingdom of Great Britain and Northern Ireland","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2012 12:00:00 AM",1.02904983
"United Kingdom of Great Britain and Northern Ireland","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2011 12:00:00 AM",1.03744917
"United Kingdom of Great Britain and Northern Ireland","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2010 12:00:00 AM",1.21321779
"United Kingdom of Great Britain and Northern Ireland","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2009 12:00:00 AM",1.15719737
"United Kingdom of Great Britain and Northern Ireland","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2008 12:00:00 AM",1.23913198
"United Kingdom of Great Britain and Northern Ireland","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2005 12:00:00 AM",1.48611542
"United Kingdom of Great Britain and Northern Ireland","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2000 12:00:00 AM",1.69970391
"United Kingdom of Great Britain and Northern Ireland","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2001 12:00:00 AM",1.75554874
"United Kingdom of Great Britain and Northern Ireland","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2002 12:00:00 AM",2.02079902
"United Kingdom of Great Britain and Northern Ireland","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2003 12:00:00 AM",1.74042816
"United Kingdom of Great Britain and Northern Ireland","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2004 12:00:00 AM",1.63876712
"United Kingdom of Great Britain and Northern Ireland","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2006 12:00:00 AM",1.42360127
"United Kingdom of Great Britain and Northern Ireland","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2007 12:00:00 AM",1.43184328
"Denmark","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2013 12:00:00 AM",0.74988578
"Denmark","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2012 12:00:00 AM",0.71689449
"Denmark","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2011 12:00:00 AM",0.79159608
"Denmark","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2010 12:00:00 AM",0.75662602
"Denmark","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2009 12:00:00 AM",0.85076697
"Denmark","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2008 12:00:00 AM",0.98251416
"Denmark","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2005 12:00:00 AM",0.97827636
"Denmark","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2000 12:00:00 AM",1.08649167
"Denmark","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2001 12:00:00 AM",0.97111239
"Denmark","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2002 12:00:00 AM",1.04302594
"Denmark","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2003 12:00:00 AM",1.20753808
"Denmark","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2004 12:00:00 AM",0.79650899
"Denmark","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2006 12:00:00 AM",0.5329978
"Denmark","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2007 12:00:00 AM",0.71329924
"Estonia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2013 12:00:00 AM",4.08040411
"Estonia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2012 12:00:00 AM",4.9176958
"Estonia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2011 12:00:00 AM",5.04739903
"Estonia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2010 12:00:00 AM",5.39069858
"Estonia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2009 12:00:00 AM",5.37236227
"Estonia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2008 12:00:00 AM",6.42286786
"Estonia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2005 12:00:00 AM",8.52758107
"Estonia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2000 12:00:00 AM",10.46762466
"Estonia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2001 12:00:00 AM",10.09915602
"Estonia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2002 12:00:00 AM",10.53667282
"Estonia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2003 12:00:00 AM",10.9746292
"Estonia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2004 12:00:00 AM",6.83220114
"Estonia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2006 12:00:00 AM",6.89972576
"Estonia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2007 12:00:00 AM",7.08227163
"Albania","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2013 12:00:00 AM",4.02882286
"Albania","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2012 12:00:00 AM",5.07377145
"Albania","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2011 12:00:00 AM",4.56464214
"Albania","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2010 12:00:00 AM",4.03156301
"Albania","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2009 12:00:00 AM",2.69739796
"Albania","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2008 12:00:00 AM",2.94620048
"Albania","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2005 12:00:00 AM",4.81832716
"Albania","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2006 12:00:00 AM",2.98782258
"Albania","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2007 12:00:00 AM",3.31625515
"Andorra","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2013 12:00:00 AM",0
"Andorra","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2012 12:00:00 AM",0
"Andorra","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2011 12:00:00 AM",1.28016386
"Andorra","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2010 12:00:00 AM",1.17626301
"Andorra","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2009 12:00:00 AM",1.18931519
"Andorra","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2008 12:00:00 AM",1.18365608
"Andorra","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2004 12:00:00 AM",1.30081301
"Andorra","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2007 12:00:00 AM",0
"Bosnia and Herzegovina","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2013 12:00:00 AM",1.21929824
"Bosnia and Herzegovina","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2012 12:00:00 AM",1.63352811
"Bosnia and Herzegovina","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2011 12:00:00 AM",1.32169222
"Bosnia and Herzegovina","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2010 12:00:00 AM",1.45608512
"Bosnia and Herzegovina","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2009 12:00:00 AM",1.84250668
"Croatia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2013 12:00:00 AM",1.07105979
"Croatia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2012 12:00:00 AM",1.18402973
"Croatia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2011 12:00:00 AM",1.13430208
"Croatia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2010 12:00:00 AM",1.42922116
"Croatia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2009 12:00:00 AM",1.12645491
"Croatia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2008 12:00:00 AM",1.53665284
"Croatia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2005 12:00:00 AM",1.5038084
"Croatia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2000 12:00:00 AM",2.25688187
"Croatia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2001 12:00:00 AM",1.82153909
"Croatia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2002 12:00:00 AM",1.64930826
"Croatia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2003 12:00:00 AM",1.51880255
"Croatia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2004 12:00:00 AM",1.88648969
"Croatia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2006 12:00:00 AM",1.55300746
"Croatia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2007 12:00:00 AM",1.39609282
"Greece","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2013 12:00:00 AM",1.37368999
"Greece","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2012 12:00:00 AM",1.49188715
"Greece","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2011 12:00:00 AM",1.65530001
"Greece","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2010 12:00:00 AM",1.58415856
"Greece","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2009 12:00:00 AM",1.36959776
"Greece","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2008 12:00:00 AM",1.29927981
"Greece","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2005 12:00:00 AM",1.19547437
"Greece","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2000 12:00:00 AM",0.73724276
"Greece","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2001 12:00:00 AM",1.198591
"Greece","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2002 12:00:00 AM",0.8525027
"Greece","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2003 12:00:00 AM",1.10590109
"Greece","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2004 12:00:00 AM",1.00586282
"Greece","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2006 12:00:00 AM",0.99524868
"Greece","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2007 12:00:00 AM",1.17467573
"Italy","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2013 12:00:00 AM",0.81403639
"Italy","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2012 12:00:00 AM",0.86464873
"Italy","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2011 12:00:00 AM",0.90603006
"Italy","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2010 12:00:00 AM",0.87425043
"Italy","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2009 12:00:00 AM",0.97973584
"Italy","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2008 12:00:00 AM",1.02716012
"Italy","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2005 12:00:00 AM",1.03968078
"Italy","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2000 12:00:00 AM",1.3441878
"Italy","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2001 12:00:00 AM",1.23950544
"Italy","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2002 12:00:00 AM",1.11997176
"Italy","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2003 12:00:00 AM",1.24248244
"Italy","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2004 12:00:00 AM",1.23568943
"Italy","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2006 12:00:00 AM",1.05791857
"Italy","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2007 12:00:00 AM",1.06076262
"Malta","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2013 12:00:00 AM",1.63075179
"Malta","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2012 12:00:00 AM",2.80681496
"Malta","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2011 12:00:00 AM",0.70453655
"Malta","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2010 12:00:00 AM",0.94175704
"Malta","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2009 12:00:00 AM",0.94591271
"Malta","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2008 12:00:00 AM",1.42586907
"Malta","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2005 12:00:00 AM",0.96444338
"Malta","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2000 12:00:00 AM",0.98152524
"Malta","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2001 12:00:00 AM",1.46657672
"Malta","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2002 12:00:00 AM",1.46165708
"Malta","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2003 12:00:00 AM",0
"Malta","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2004 12:00:00 AM",1.69421788
"Malta","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2006 12:00:00 AM",0
"Malta","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2007 12:00:00 AM",0.95547487
"Montenegro","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2013 12:00:00 AM",1.60433705
"Montenegro","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2012 12:00:00 AM",2.73158813
"Montenegro","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2011 12:00:00 AM",3.37953781
"Montenegro","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2010 12:00:00 AM",2.41905051
"Montenegro","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2009 12:00:00 AM",3.390334
"Montenegro","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2008 12:00:00 AM",3.87942113
"Montenegro","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2007 12:00:00 AM",1.94237617
"Portugal","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2013 12:00:00 AM",1.34424056
"Portugal","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2012 12:00:00 AM",1.14192611
"Portugal","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2011 12:00:00 AM",1.06991633
"Portugal","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2010 12:00:00 AM",1.17093896
"Portugal","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2009 12:00:00 AM",1.2286553
"Portugal","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2008 12:00:00 AM",1.17314471
"Portugal","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2005 12:00:00 AM",1.26534504
"Portugal","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2000 12:00:00 AM",1.12553696
"Portugal","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2001 12:00:00 AM",1.01442807
"Portugal","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2002 12:00:00 AM",1.14471177
"Portugal","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2003 12:00:00 AM",1.42733555
"Portugal","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2004 12:00:00 AM",1.37429207
"Portugal","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2006 12:00:00 AM",1.47104867
"Portugal","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2007 12:00:00 AM",1.75257406
"Serbia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2013 12:00:00 AM",1.45023614
"Serbia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2012 12:00:00 AM",1.16711845
"Serbia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2011 12:00:00 AM",1.37866665
"Serbia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2010 12:00:00 AM",1.27499337
"Serbia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2009 12:00:00 AM",1.49455077
"Serbia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2008 12:00:00 AM",1.43428265
"Serbia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2005 12:00:00 AM",1.47644335
"Serbia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2000 12:00:00 AM",2.21953002
"Serbia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2001 12:00:00 AM",2.37878663
"Serbia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2002 12:00:00 AM",1.96969254
"Serbia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2003 12:00:00 AM",1.74435021
"Serbia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2004 12:00:00 AM",1.63613773
"Serbia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2006 12:00:00 AM",1.57747256
"Serbia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2007 12:00:00 AM",1.74068072
"Slovenia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2013 12:00:00 AM",0.58128417
"Slovenia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2012 12:00:00 AM",0.68038406
"Slovenia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2011 12:00:00 AM",0.78013466
"Slovenia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2010 12:00:00 AM",0.7301999
"Slovenia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2009 12:00:00 AM",0.63593067
"Slovenia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2008 12:00:00 AM",0.49201218
"Slovenia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2005 12:00:00 AM",0.99982553
"Slovenia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2000 12:00:00 AM",1.80945895
"Slovenia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2001 12:00:00 AM",1.40722469
"Slovenia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2002 12:00:00 AM",1.80896341
"Slovenia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2003 12:00:00 AM",1.05455144
"Slovenia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2004 12:00:00 AM",1.3536698
"Slovenia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2006 12:00:00 AM",0.59730139
"Slovenia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2007 12:00:00 AM",1.18802706
"Spain","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2013 12:00:00 AM",0.62605677
"Spain","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2012 12:00:00 AM",0.76015183
"Spain","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2011 12:00:00 AM",0.82330452
"Spain","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2010 12:00:00 AM",0.84448417
"Spain","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2009 12:00:00 AM",0.87204985
"Spain","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2008 12:00:00 AM",0.94157419
"Spain","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2005 12:00:00 AM",1.19389288
"Spain","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2000 12:00:00 AM",1.37279339
"Spain","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2001 12:00:00 AM",1.41571902
"Spain","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2002 12:00:00 AM",1.36407375
"Spain","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2003 12:00:00 AM",1.39709135
"Spain","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2004 12:00:00 AM",1.21750488
"Spain","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2006 12:00:00 AM",1.0808735
"Spain","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2007 12:00:00 AM",1.07916729
"The former Yugoslav Republic of Macedonia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2013 12:00:00 AM",1.03666265
"The former Yugoslav Republic of Macedonia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2012 12:00:00 AM",1.36947147
"The former Yugoslav Republic of Macedonia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2011 12:00:00 AM",1.41977167
"The former Yugoslav Republic of Macedonia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2010 12:00:00 AM",2.0454606
"The former Yugoslav Republic of Macedonia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2009 12:00:00 AM",1.66622393
"The former Yugoslav Republic of Macedonia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2008 12:00:00 AM",1.66764422
"The former Yugoslav Republic of Macedonia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2005 12:00:00 AM",2.10521884
"The former Yugoslav Republic of Macedonia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2000 12:00:00 AM",2.29030436
"The former Yugoslav Republic of Macedonia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2001 12:00:00 AM",2.66331186
"The former Yugoslav Republic of Macedonia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2002 12:00:00 AM",2.89234546
"The former Yugoslav Republic of Macedonia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2003 12:00:00 AM",3.36398403
"The former Yugoslav Republic of Macedonia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2004 12:00:00 AM",2.34929962
"The former Yugoslav Republic of Macedonia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2006 12:00:00 AM",2.19696141
"The former Yugoslav Republic of Macedonia","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2007 12:00:00 AM",2.00322424
"San Marino","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2011 12:00:00 AM",0
"San Marino","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2010 12:00:00 AM",0
"San Marino","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2009 12:00:00 AM",0
"San Marino","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2008 12:00:00 AM",0
"San Marino","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2005 12:00:00 AM",0
"San Marino","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2001 12:00:00 AM",0
"San Marino","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2002 12:00:00 AM",3.56328392
"San Marino","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2003 12:00:00 AM",0
"San Marino","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2004 12:00:00 AM",0
"San Marino","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2006 12:00:00 AM",0
"San Marino","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2007 12:00:00 AM",0
"Kosovo (in compliance with UN Security Council Resolution 1244/99)","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2013 12:00:00 AM",2.21896533
"Kosovo (in compliance with UN Security Council Resolution 1244/99)","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2012 12:00:00 AM",4.90054881
"Kosovo (in compliance with UN Security Council Resolution 1244/99)","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2011 12:00:00 AM",3.39608421
"Kosovo (in compliance with UN Security Council Resolution 1244/99)","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2010 12:00:00 AM",5.84006594
"Kosovo (in compliance with UN Security Council Resolution 1244/99)","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2009 12:00:00 AM",4.04468434
"Kosovo (in compliance with UN Security Council Resolution 1244/99)","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2008 12:00:00 AM",6.29532074
"Switzerland","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2013 12:00:00 AM",0.72618536
"Switzerland","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2012 12:00:00 AM",0.56821614
"Switzerland","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2011 12:00:00 AM",0.58583042
"Switzerland","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2010 12:00:00 AM",0.6640671
"Switzerland","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2009 12:00:00 AM",0.65867917
"Switzerland","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2008 12:00:00 AM",0.70559993
"Switzerland","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2005 12:00:00 AM",1.01233592
"Switzerland","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2000 12:00:00 AM",0.96293657
"Switzerland","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2001 12:00:00 AM",1.19431456
"Switzerland","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2002 12:00:00 AM",1.18759745
"Switzerland","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2003 12:00:00 AM",1.00149827
"Switzerland","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2004 12:00:00 AM",1.06200517
"Switzerland","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2006 12:00:00 AM",0.80190672
"Switzerland","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2007 12:00:00 AM",0.67418297
"Netherlands","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2013 12:00:00 AM",0.74039166
"Netherlands","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2012 12:00:00 AM",0.86274686
"Netherlands","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2011 12:00:00 AM",0.85472071
"Netherlands","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2010 12:00:00 AM",0.86667405
"Netherlands","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2009 12:00:00 AM",0.9298797
"Netherlands","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2008 12:00:00 AM",0.90885995
"Netherlands","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2005 12:00:00 AM",1.06733786
"Netherlands","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2000 12:00:00 AM",1.13494045
"Netherlands","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2001 12:00:00 AM",1.26644069
"Netherlands","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2002 12:00:00 AM",1.21553127
"Netherlands","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2003 12:00:00 AM",1.2520216
"Netherlands","Homicide, Rate per 100,000 population","Rate per 100,000 population","1/1/2004 12:00:00 AM",1.17745955
